,_index,_type,_id,_score,sort,redVarietal,isVQA,subCategory,consumerRating,featured,_isLimitedTimeOffer,regularPrice,isCraft,isDraft,promotionStartDate,whiteVarietal,tastingDescription,_promotionStartDate,_all_featured,promotionEndDate,isBCSpirit,sku,isLimitedTimeOffer,_featured,image,availableUnits,last_updated,subRegion,unitSize,upc,_blacklist,isDealcoholizedWine,volume,certificates,name,style,countryName,isBCCraft,region,statusCode,status,color,grapeType,isOrganic,storeCount,nameSuffix,alcoholPercentage,productCategory,isExclusive,all_featured,restrictionCode,productSubCategory,namePrefix,countryCode,isOntarioVQA,class,productType,isKosher,_whitelist,inventoryCode,currentPrice,sweetness,isNew,all_promotions,promotions,nameSanitized,isBCVQA,_promotionEndDate,votes,category,ribbons,isImageCacheFile,category_id,subCategory_id,class_id,totalVolume,totalPrice,totalAlcoholContent,alcoholCost,storePercent
81,bcls,product,343219,0.24825929,DEAD FROG - JUICE BOX SOUR MIXER TALL CAN,,,Domestic - BC Beer,3.9,[],True,23.79,True,False,2025-03-02T00:00:00.000-08:00,,"A brand new Juice Box featuring 8 tall cans of Sour Power. This volume includes the Rocket Pop Sour, Watermelon Warhead Sour, Blueberry Lemonade Sour, and Mango Sorbet Sour.
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,343219,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/343219.jpeg,459,2025-03-03 10:10:01,,8,['00696852110631'],False,,0.473,[],DEAD FROG - JUICE BOX SOUR MIXER TALL CAN,Sour,Canada,True,,2,2,,,False,73, JUICE BOX SOUR MIXER TALL CAN,0.05,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,DEAD FROG ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,19.77,,False,,,dead frog - juice box sour mixer tall can,,2025-03-31T00:00:00.000-07:00,58,Beer,[],True,1000,1006,1133,1736.856,10919.609999999999,0.1892,125.7399577167019,0.37055837563451777
82,bcls,product,311988,0.24825929,DEAD FROG - WARHEAD JUICE BOX TALL CAN,,,Domestic - BC Beer,3.8,[],True,15.99,True,False,2025-03-02T00:00:00.000-08:00,,"4 tall cans of imperial sour power featuring the Watermelon Warhead, OG Blackberry Warhead, Raspberry Warhead and the brand new Peach Warhead Imperial Sour.
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,311988,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/311988.jpeg,852,2025-03-03 10:10:01,,4,['00696852160698'],False,,0.473,[],DEAD FROG - WARHEAD JUICE BOX TALL CAN,Variety Pack,Canada,True,,2,2,,,False,79, WARHEAD JUICE BOX TALL CAN,0.09,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,DEAD FROG ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,13.37,,False,,,dead frog - warhead juice box tall can,,2025-03-31T00:00:00.000-07:00,7,Beer,[],True,1000,1006,1133,1611.984,13623.48,0.17028,93.90415785764624,0.4010152284263959
83,bcls,product,189583,0.2476363,DESCHUTES - FRESH SQUEEZE IPA CANS,,,Import Beer,4.5,[],,15.49,False,False,,,"Savour every last drop of tropical refreshment with this juicy blend of citrusy hops balanced by a lively malt body. Juicy sweet hop aromas of grapefruit and passionfruit. Hops carry through a muffin-like malt character rounding out this full flavored IPA into a thing of beauty like no other.
",,[],,,189583,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/189583.jpeg,359,2025-03-03 10:10:01,,6,['00763176120070'],False,,0.355,[],DESCHUTES - FRESH SQUEEZE IPA CANS,India Pale Ale,USA,False,,2,2,,,False,57, FRESH SQUEEZE IPA CANS,0.064,Import Beer,False,[],SR,,DESCHUTES ,US,,USA Beer,,False,False,0,15.49,,False,,,deschutes - fresh squeeze ipa cans,,,46,Beer,[],True,1000,1007,1195,764.67,5560.91,0.13632,113.62969483568075,0.2893401015228426
84,bcls,product,295905,0.2476363,DESCHUTES - SYMPHONIC CHRONIC DANK  IPA TALL CAN,,,Import Beer,5.0,[],,4.99,False,False,,,"A melodious mashup mixing bright tropical fruit aromas and notes of resinous pine. Like a well conducted symphony, this is perfectly harmonious Double IPA featuring dankness of West Coast IPA with the juicy characteristics of a Hazy Mixing West coast kettle hopping with East Coast dry hopping!",,[],,,295905,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/295905.jpeg,477,2025-03-03 10:10:01,,1,['00763176192190'],False,,0.568,[],DESCHUTES - SYMPHONIC CHRONIC DANK  IPA TALL CAN,India Pale Ale,USA,False,,2,2,,,False,22, SYMPHONIC CHRONIC DANK  IPA TALL CAN,0.09,Import Beer,False,[],SH,,DESCHUTES ,US,,USA Beer,,False,False,0,4.99,,False,,,deschutes - symphonic chronic dank  ipa tall can,,,2,Beer,[],True,1000,1007,1195,270.936,2380.23,0.05111999999999999,97.61345852895151,0.1116751269035533
85,bcls,product,499752,0.24825929,DHOS - GIN FREE,,,De-Alcoholized Product,3.5,['Non-Alcoholic Products'],,29.09,,,,,"No Alcohol.
Dhōs Gin Free is sugar-free and zero calories! The aroma presents vibrant essences of fresh pine, juniper berries, dried citrus, candied lemon, fresh spearmint, chalk and wet earth. Dhōs Gin Free offers a unique combination of hot and cooling sensations on the palate, starting with warming spice and fading to a refreshing menthol and licorice root on the finish. There is a coriander and fennel seed spice and intensity in the aroma that fades to flavours of wintergreen and spearmint that persist on the palate in a traditional gin-influenced fashion.
",,[],,,499752,,['Non-Alcoholic Products'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/499752.jpeg,965,2025-03-03 10:10:01,,1,['00857131008401'],False,,0.75,[],DHOS - GIN FREE,,USA,False,,2,2,,,False,139, GIN FREE,0.0001,De-Alcoholized Beer,False,[],SR,,DHOS ,US,,Beer And Refreshment De-Alcoholized Product,,False,False,0,29.09,,False,"[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Non-Alcoholic Products', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Non-Alcoholic Products', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]",dhos - gin free,,,120,General Merchandise,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,1000,1009,1128,723.75,28071.85,7.500000000000001e-05,387866.6666666666,0.7055837563451777
86,bcls,product,156174,0.2476363,DOS EQUIS - LAGER,,,Import Beer,3.5,[],,17.49,False,False,,,"Dos Equis Lager Especial is a golden pilsner-style beer made from pure spring water and the choicest hops. With a balanced composition and a smooth, clean finish, it's the party guest who is always invited and never overstays his welcome. A golden pilsner-style beer with a nuanced blend of malts, spices and earth tones. Flavourful yet light-tasting and smooth. Balanced composition and clean finish.
",,[],,,156174,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/156174.jpeg,1684,2025-03-03 10:10:01,,6,['00072311630122'],False,,0.355,[],DOS EQUIS - LAGER,Lager,Mexico,False,,2,2,,,False,175, LAGER,0.046,Import Beer,False,[],SR,,DOS EQUIS ,MX,,Mexico And Caribbean Beer,,False,False,0,17.49,,False,,,dos equis - lager,,,128,Beer,[],True,1000,1007,1191,3586.9199999999996,29453.159999999996,0.09798,178.5058175137783,0.8883248730964467
87,bcls,product,18835,0.2476363,DRIFTWOOD BREWERY - FAT TUG IPA CAN 12 PK,,,Domestic - BC Beer,4.2,[],,28.79,True,False,,,,,[],,,18835,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/18835.jpeg,1758,2025-03-03 10:10:01,,12,['00628201676765'],False,,0.355,[],DRIFTWOOD BREWERY - FAT TUG IPA CAN 12 PK,India Pale Ale,Canada,True,,2,2,,,False,126, FAT TUG IPA CAN 12 PK,0.07,Domestic Beer,False,[],SR,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,28.79,,False,,,driftwood brewery - fat tug ipa can 12 pk,,,19,Beer,[],True,1000,1006,1135,7489.08,50612.82,0.2982,96.5459423205902,0.6395939086294417
88,bcls,product,127770,0.2476363,DRIFTWOOD BREWERY - FAT TUG IPA TALL CAN 4-PACK,,,Domestic - BC Beer,4.1,[],,15.29,True,False,,,"Brewed with the hop aficionado in mind, Fat Tug is a Northwest-style India Pale Ale with an intense hop profile featuring notes of grapefruit, mango, melon and passionfruit. Sufficient malt is there to provide support. At 7% ABV and 80+ IBUs this beer delivers on the promise to satisfy anyone with a thirst for all things hoppy!
",,[],,,127770,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/127770.jpeg,4194,2025-03-03 10:10:01,,4,['00628201427398'],False,,0.473,[],DRIFTWOOD BREWERY - FAT TUG IPA TALL CAN 4-PACK,India Pale Ale,Canada,True,,2,2,,,False,158, FAT TUG IPA TALL CAN 4-PACK,0.07,Domestic Beer,False,[],G,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,15.29,,False,,,driftwood brewery - fat tug ipa tall can 4-pack,,,140,Beer,[],True,1000,1006,1135,7935.048,64126.259999999995,0.13244,115.4485049833887,0.8020304568527918
89,bcls,product,227433,0.24825929,DRIFTWOOD BREWERY - RAISED BY WOLVES IPA TALL CAN 4-PACK,,,Domestic - BC Beer,4.2,[],,15.29,True,False,,,"Featuring one of the new wave of hop breeds accentuating the fruit-forward characteristics of North American native hops, Ekuanot is yet another answer to brewers craving distinctly North American hops. Paired with the intensely-fruity previously-named Brett Trois (actually it is wild Saccharomyces), this delivers layers of mango, melon and papaya.
",,[],,,227433,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/227433.jpeg,1714,2025-03-03 10:10:01,,4,['00628201888885'],False,,0.473,[],DRIFTWOOD BREWERY - RAISED BY WOLVES IPA TALL CAN 4-PACK,India Pale Ale,Canada,True,,2,2,,,False,114, RAISED BY WOLVES IPA TALL CAN 4-PACK,0.07,Domestic Beer,False,[],SR,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,15.29,,False,,,driftwood brewery - raised by wolves ipa tall can 4-pack,,,40,Beer,[],True,1000,1006,1135,3242.888,26207.059999999998,0.13244,115.4485049833887,0.5786802030456852
90,bcls,product,173570,0.2476363,DRIFTWOOD BREWERY - SWASH BOX HOPPY VARIETY PACK TALL CAN,,,Domestic - BC Beer,3.9,[],,23.49,True,False,,,"Swash / swösh (verb): The rush of sea water up the beach after the breaking wave. Revealed in the swash are treats that are a little bit stormier and heck of a lot hoppier. Awash with hops, Swash Box offers the iconic hop monster, Fat Tug IPA, plus a variety of hoppy profiles that will enliven the palate and enrich the senses! Find within The Swash: Fat Tug IPA, Naughty Hildegard ESB, OG Haze NEIPA and Raised by Wolves IPA.
",,[],,,173570,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/173570.jpeg,1536,2025-03-03 10:10:01,,8,['00628201989896'],False,,0.473,[],DRIFTWOOD BREWERY - SWASH BOX HOPPY VARIETY PACK TALL CAN,Other,Canada,True,,2,2,,,False,138, SWASH BOX HOPPY VARIETY PACK TALL CAN,0.064,Domestic Beer,False,[],SR,BC Craft Beer,DRIFTWOOD BREWERY ,CA,,Domestic - BC Regional Beer,,False,False,0,23.49,,False,,,driftwood brewery - swash box hoppy variety pack tall can,,,79,Beer,[],True,1000,1006,1135,5812.224,36080.64,0.242176,96.99557346723044,0.700507614213198
91,bcls,product,1774,0.2476363,EAST VAN BREWING - BACK PORCH PILSNER TALL CAN,,,Domestic - BC Beer,4.4,[],,15.29,True,False,,,,,[],,,1774,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/1774.jpeg,273,2025-03-03 10:10:01,,4,"['00628110981141', '00626990416241']",False,,0.473,[],EAST VAN BREWING - BACK PORCH PILSNER TALL CAN,Pilsner,Canada,True,,2,2,,,False,36, BACK PORCH PILSNER TALL CAN,0.05,Domestic Beer,False,[],SR,BC Craft Beer,EAST VAN BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,15.29,,False,,,east van brewing - back porch pilsner tall can,,,49,Beer,[],True,1000,1006,1133,516.516,4174.17,0.0946,161.62790697674416,0.18274111675126903
92,bcls,product,226592,0.24825929,EDNA'S NON-ALCOHOLIC COCKTAIL - MOJITO CAN,,,De-Alcoholized Product,4.1,['Non-Alcoholic Products'],True,15.99,,,2025-03-02T00:00:00.000-08:00,,,2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,226592,True,['Non-Alcoholic Products'],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/226592.jpeg,1433,2025-03-03 10:10:01,,4,['00627987819953'],False,,0.355,[],EDNA'S NON-ALCOHOLIC COCKTAIL - MOJITO CAN,,Canada,False,,2,2,,,False,105,ALCOHOLIC COCKTAIL - MOJITO CAN,0.0,De-Alcoholized Beer,False,['On Sale'],SH,,EDNA'S NON,CA,,Beer And Refreshment De-Alcoholized Product,,False,False,0,13.99,,False,"[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Non-Alcoholic Products', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]","[{'urlAlias': '/promotion/non-alcoholic', 'name': 'Non-Alcoholic Products', 'promoCode': '2024NOALCOHOL', 'published': True, 'shortName': ''}]",ednas non-alcoholic cocktail - mojito can,,2025-03-31T00:00:00.000-07:00,39,General Merchandise,"[{'id': 'empty-placeholder', 'label': '&nbsp;', 'labelLengthWithoutTags': 1}, {'id': 'featured', 'label': 'FEATURED', 'labelLengthWithoutTags': 8}]",True,1000,1009,1128,2034.86,22913.670000000002,0.0,inf,0.5329949238578681
93,bcls,product,402230,0.2476363,ERDINGER - WEISSBIER,,,Import Beer,4.2,[],True,4.39,False,False,2025-03-02T00:00:00.000-08:00,,"This classic wheat beer blends gently spicy malt aromas with mildly bitter hops. Its secret lies in Erdinger's unique brewing yeasts. They provide the fruity notes and unmistakably fresh flavour. The finishing touch for every Erdinger Weissbier is a further specialty: the ""Bayerische Edelreifung"" or double maturity method. After the main fermentation process, Erdinger gives their beer the time it needs to mature a second time in the bottle. This allows its delicious lively nature and the harmonious interplay of its various aromas to fully unfold.
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,402230,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/402230.jpeg,2265,2025-03-03 10:10:01,,1,"['04002103248439', '04002103000013']",False,,0.5,[],ERDINGER - WEISSBIER,Wheat,Germany,False,,2,2,,,False,125, WEISSBIER,0.053,Import Beer,False,['On Sale'],SR,,ERDINGER ,DE,,Europe Beer,,False,False,0,4.09,,False,,,erdinger - weissbier,,2025-03-31T00:00:00.000-07:00,261,Beer,[],True,1000,1007,1188,1132.5,9943.349999999999,0.0265,165.66037735849056,0.6345177664974619
94,bcls,product,648261,0.24825929,ESTRELLA DAMM TALL CAN,,,Import Beer,3.8,[],,3.09,False,False,,,"Estrella Damm is a clean pouring golden lager that stands the test of time. Every sip features scents of fresh spices and a smooth mouthfeel with dense notes of toasted cereal, perfectly balanced by bitter back of mouth tones to give the pride of Barcelona a satisfying aftertaste.
",,[],,,648261,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/648261.jpeg,13437,2025-03-03 10:10:01,,1,"['08410793286123', '08410793026125', '08410793526120', '08410793282934']",False,,0.5,[],ESTRELLA DAMM TALL CAN,Lager,Spain,False,,2,2,,,False,154,ESTRELLA DAMM TALL CAN,0.054000000000000006,Import Beer,False,[],G,,,ES,,Europe Beer,,False,False,0,3.09,,False,,,estrella damm tall can,,,310,Beer,[],True,1000,1007,1188,6718.5,41520.329999999994,0.027000000000000003,114.44444444444443,0.7817258883248731
95,bcls,product,306244,0.2476363,FAXE - PREMIUM TALL CAN,,,Domestic - Other Province Beer,4.1,[],True,2.49,False,False,2025-03-02T00:00:00.000-08:00,,,2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,306244,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/306244.jpeg,8844,2025-03-03 10:10:01,,1,['05741000460023'],False,,0.473,[],FAXE - PREMIUM TALL CAN,Lager,Canada,False,,2,2,,,False,130, PREMIUM TALL CAN,0.05,Domestic Beer,False,['On Sale'],SR,National Domestic Beer,FAXE ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,2.09,,False,,,faxe - premium tall can,,2025-03-31T00:00:00.000-07:00,19,Beer,[],True,1000,1290,1138,4183.2119999999995,22021.56,0.02365,105.28541226215646,0.6598984771573604
96,bcls,product,306247,0.24825929,FAXE - SPECIAL STRONG TALL CAN,,,Domestic - Other Province Beer,3.9,[],,2.79,False,False,,,,,[],,,306247,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/306247.jpeg,10507,2025-03-03 10:10:01,,1,['05741000800034'],False,,0.473,[],FAXE - SPECIAL STRONG TALL CAN,Lager,Canada,False,,2,2,,,False,150, SPECIAL STRONG TALL CAN,0.08,Domestic Beer,False,[],SR,National Domestic Beer,FAXE ,CA,,Domestic - Other Province Commercial Beer,,False,False,0,2.79,,False,,,faxe - special strong tall can,,,12,Beer,[],True,1000,1290,1138,4969.811,29314.53,0.03784,73.73150105708245,0.7614213197969543
97,bcls,product,844209,0.24825929,FERNIE - PROJECT 9 PILSNER CAN,,,Domestic - BC Beer,4.2,[],True,14.49,True,False,2025-03-02T00:00:00.000-08:00,,"A true Bavarian Pilsner with exceptional continental hop flavour that can only be achieved by selection of fine noble hops including the Saaz variety. The use of Munich and Pilsner malts and time honoured brewing methods produces a clean, crisp Bavarian Pilsner that is truly transcendent. FBC's multi-award-winning flagship brew.
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,844209,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/844209.jpeg,751,2025-03-03 10:10:01,,6,['00626990182399'],False,,0.355,[],FERNIE - PROJECT 9 PILSNER CAN,Pilsner,Canada,True,,2,2,,,False,58, PROJECT 9 PILSNER CAN,0.05,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,FERNIE ,CA,,Domestic - BC Regional Beer,,False,False,0,13.49,,False,,,fernie - project 9 pilsner can,,2025-03-31T00:00:00.000-07:00,171,Beer,[],True,1000,1006,1135,1599.6299999999999,10881.99,0.1065,136.05633802816902,0.29441624365482233
98,bcls,product,448159,0.24825929,FERNIE - SLINGSHOT IPA CAN,,,Domestic - BC Beer,4.3,[],True,14.49,True,False,2025-03-02T00:00:00.000-08:00,,"An award-winning, lower alcohol IPA. Regular IPA imbibers will not be disappointed with this selection of traditional and newer hop cultivars. Dry-hopped to provide the distinct citrusy, tropical fruit and pine flavours and aromas. Resulting in a refreshing and easy-drinking Session IPA.
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,448159,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/448159.jpeg,809,2025-03-03 10:10:01,,6,['00626990220275'],False,,0.355,[],FERNIE - SLINGSHOT IPA CAN,India Pale Ale,Canada,True,,2,2,,,False,68, SLINGSHOT IPA CAN,0.045,Domestic Beer,False,['On Sale'],SR,BC Craft Beer,FERNIE ,CA,,Domestic - BC Regional Beer,,False,False,0,13.49,,False,,,fernie - slingshot ipa can,,2025-03-31T00:00:00.000-07:00,102,Beer,[],True,1000,1006,1135,1723.1699999999998,11722.41,0.09584999999999999,151.1737089201878,0.34517766497461927
99,bcls,product,392343,0.2476363,FERNIE BREWING - CRAFT COLLECTION PACK CAN,,,Domestic - BC Beer,3.2,[],,25.49,True,False,,,"This popular 12-pack has something to satisfy the tastes of every craft beer lover. Featuring three cans of each - Project 9 Pils, Headwall Haze Pale Ale, Campout West Coast Pale and Ridgewalk Red Ale. The perfect pairing to any and all adventures. 
",,[],,,392343,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/392343.jpeg,1671,2025-03-03 10:10:01,,12,['00626990464747'],False,,0.355,[],FERNIE BREWING - CRAFT COLLECTION PACK CAN,Variety Pack,Canada,True,,2,2,,,False,102, CRAFT COLLECTION PACK CAN,0.05,Domestic Beer,False,[],SR,BC Craft Beer,FERNIE BREWING ,CA,,Domestic - BC Regional Beer,,False,False,0,25.49,,False,,,fernie brewing - craft collection pack can,,,44,Beer,[],True,1000,1006,1135,7118.46,42593.79,0.213,119.67136150234741,0.5177664974619289
100,bcls,product,512842,0.2476363,FERNIE BREWING - HEADWALL HAZY PALE ALE CAN,,,Domestic - BC Beer,3.6,[],,14.79,True,False,,,"Paying homage to Fernie's iconic backdrop, this citrusy, Hazy Pale Ale is as distinctive as its namesake. New to FBC's year-round line up, expect a well-balanced and easy-drinking brew, with notes of tropical fruit flavour peeking out from a light, hoppy base. Brewed using Strata and Cryo Pop hops, this brew is the perfect combination of light, hazy, and oh-so-hoppy.
",,[],,,512842,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/512842.jpeg,628,2025-03-03 10:10:01,,6,['00696852053945'],False,,0.355,[],FERNIE BREWING - HEADWALL HAZY PALE ALE CAN,Pale Ale,Canada,True,,2,2,,,False,62, HEADWALL HAZY PALE ALE CAN,0.048,Domestic Beer,False,[],SR,BC Craft Beer,FERNIE BREWING ,CA,,Domestic - BC Regional Beer,,False,False,0,14.79,,False,,,fernie brewing - headwall hazy pale ale can,,,17,Beer,[],True,1000,1006,1135,1337.6399999999999,9288.119999999999,0.10224,144.65962441314554,0.3147208121827411
101,bcls,product,180565,0.24825929,FERNIE BREWING - HIT THE DECK HAZY IPA CAN,,,Domestic - BC Beer,4.3,[],,14.79,True,False,,,"An IPA style made famous by breweries on the East Coast. It's light, cloudy, low in bitterness, but high in hop flavour and aroma. The highest dry hop of FBC's IPA's, it features juicy, citrusy Mosaic, Falconer's Flight and Azacca hops, with flaked oats added to enhance the body and mouthfeel.
",,[],,,180565,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/180565.jpeg,1815,2025-03-03 10:10:01,,6,['00626990303398'],False,,0.355,[],FERNIE BREWING - HIT THE DECK HAZY IPA CAN,India Pale Ale,Canada,True,,2,2,,,False,90, HIT THE DECK HAZY IPA CAN,0.064,Domestic Beer,False,[],SR,BC Craft Beer,FERNIE BREWING ,CA,,Domestic - BC Regional Beer,,False,False,0,14.79,,False,,,fernie brewing - hit the deck hazy ipa can,,,76,Beer,[],True,1000,1006,1135,3865.95,26843.85,0.13632,108.49471830985915,0.45685279187817257
102,bcls,product,860429,0.24825929,FERNIE BREWING - HOP TRICK MIXER SIXER CANS,,,Domestic - BC Beer,4.2,[],,14.79,True,False,,,"The perfect collection of hoppy, crisp, refreshing brews! Featuring three of FBC's most popular IPAs - Waymark West Coast IPA, Slingshot Session IPA, and Hit the Deck Hazy IPA - all in one good-looking, good-to-go, 6-pack.
",,[],,,860429,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/860429.jpeg,1162,2025-03-03 10:10:01,,6,['00626990220282'],False,,0.355,[],FERNIE BREWING - HOP TRICK MIXER SIXER CANS,Variety Pack,Canada,True,,2,2,,,False,78, HOP TRICK MIXER SIXER CANS,0.065,Domestic Beer,False,[],SR,BC Craft Beer,FERNIE BREWING ,CA,,Domestic - BC Regional Beer,,False,False,0,14.79,,False,,,fernie brewing - hop trick mixer sixer cans,,,75,Beer,[],True,1000,1006,1135,2475.06,17185.98,0.13845,106.82556879739978,0.39593908629441626
103,bcls,product,551929,0.24825929,FERNIE BREWING - TACKLE BOX 8-PACK TALL CAN,,,Domestic - BC Beer,3.7,[],True,24.79,True,False,2025-03-02T00:00:00.000-08:00,,"Easy to carry and even easier to consume, this Tall-Can 8-Pack has a fresh seasonal lineup with two cans of each - Hit the Deck Hazy IPA, What the Huck Berry Ale, Campout West Coast Pale and Timelapse Lager. Best enjoyed when adventuring, hanging by the fire, or of course, fishing!
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,551929,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/551929.jpeg,859,2025-03-03 10:10:01,,8,['00626990287476'],False,,0.473,[],FERNIE BREWING - TACKLE BOX 8-PACK TALL CAN,Other,Canada,True,,3,3,,,False,107, TACKLE BOX 8-PACK TALL CAN,0.05,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,FERNIE BREWING ,CA,,Domestic - BC Regional Beer,,False,False,0,23.29,,False,,,fernie brewing - tackle box 8-pack tall can,,2025-03-31T00:00:00.000-07:00,12,Beer,[],True,1000,1006,1135,3250.4559999999997,21294.61,0.1892,131.02536997885835,0.5431472081218274
104,bcls,product,23683,0.2476363,FIELD HOUSE BREWING - SALTED BLACK PORTER CAN,,,Domestic - BC Beer,4.4,[],True,15.79,True,False,2025-03-02T00:00:00.000-08:00,,"Brewed with traditional Dutch droppies (salted black licorice candies), our Salted Black Porter is rich, dark but surprisingly light in body. The balanced malt profile leads with flavours of coffee and licorice, leading to caramel and chocolate notes for a touch of resicdual sweetness. 
",2025-03-02T00:00:00.000-08:00,['On Sale'],2025-03-31T00:00:00.000-07:00,,23683,True,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/23683.jpeg,1405,2025-03-03 10:10:01,,6,['00626990381150'],False,,0.355,[],FIELD HOUSE BREWING - SALTED BLACK PORTER CAN,Porter,Canada,True,,3,3,,,False,86, SALTED BLACK PORTER CAN,0.065,Domestic Beer,False,['On Sale'],SH,BC Craft Beer,FIELD HOUSE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,13.17,,False,,,field house brewing - salted black porter can,,2025-03-31T00:00:00.000-07:00,114,Beer,[],True,1000,1006,1133,2992.6499999999996,22184.949999999997,0.13845,114.04839292163236,0.4365482233502538
105,bcls,product,24938,0.2476363,FIELD HOUSE BREWING - SALTED LIME MEXICAN LAGER TALL CAN,,,Domestic - BC Beer,3.6,[],,14.99,True,False,,,"Light, clean and crisp this Mexican lager is only more crushable with the addition of hand-zested limes and Vancouver Island sea salt adding a seemingly classic twist on one of our brewer's favourite styles.
",,[],,,24938,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/24938.jpeg,784,2025-03-03 10:10:01,,4,['00626990421856'],False,,0.473,[],FIELD HOUSE BREWING - SALTED LIME MEXICAN LAGER TALL CAN,Lager,Canada,True,,2,2,,,False,83, SALTED LIME MEXICAN LAGER TALL CAN,0.049,Domestic Beer,False,[],SR,BC Craft Beer,FIELD HOUSE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,14.99,,False,,,field house brewing - salted lime mexican lager tall can,,,138,Beer,[],True,1000,1006,1133,1483.328,11752.16,0.092708,161.6904689994391,0.4213197969543147
106,bcls,product,322376,0.2476363,FIELD HOUSE BREWING - SUPER TALL HAZY DOUBLE IPA TALL CAN,,,Domestic - BC Beer,3.9,[],,4.59,True,False,,,,,[],,,322376,,[],http://www.bcliquorstores.com/sites/default/files/imagecache/height400px/322376.jpeg,2979,2025-03-03 10:10:01,,1,['00696852148160'],False,,0.568,[],FIELD HOUSE BREWING - SUPER TALL HAZY DOUBLE IPA TALL CAN,India Pale Ale,Canada,True,,2,2,,,False,80, SUPER TALL HAZY DOUBLE IPA TALL CAN,0.085,Domestic Beer,False,[],SH,BC Craft Beer,FIELD HOUSE BREWING ,CA,,Domestic - BC Micro Brew Beer,,False,False,0,4.59,,False,,,field house brewing - super tall hazy double ipa tall can,,,15,Beer,[],True,1000,1006,1133,1692.072,13673.609999999999,0.048279999999999997,95.07042253521126,0.40609137055837563
